transaction_id,user_id,payee,amount,date,day_of_week,category,family_size,has_children
txn_0008066,user_0056,METLIFE INS,209.66,2023-04-25,Tuesday,Insurance,3,1
txn_0008067,user_0056,NEW YORK LIFE,56.62,2023-04-28,Friday,Insurance,3,1
txn_0008068,user_0056,ALLSTATE LIFE,188.59,2023-05-04,Thursday,Insurance,3,1
txn_0008069,user_0056,TRANSAMERICA,172.68,2023-05-04,Thursday,Insurance,3,1
txn_0008070,user_0056,PRUDENTIAL INS,146.13,2023-05-11,Thursday,Insurance,3,1
txn_0008071,user_0056,PRUDENTIAL INS,46.34,2023-05-15,Monday,Insurance,3,1
txn_0008072,user_0056,ALLSTATE LIFE,210.66,2023-05-15,Monday,Insurance,3,1
txn_0008073,user_0056,STATE FARM LIFE,248.29,2023-05-17,Wednesday,Insurance,3,1
txn_0008074,user_0056,NEW YORK LIFE,121.45,2023-05-28,Sunday,Insurance,3,1
txn_0008075,user_0056,METLIFE INS,282.67,2023-06-02,Friday,Insurance,3,1
txn_0008076,user_0056,TRANSAMERICA,220.91,2023-06-08,Thursday,Insurance,3,1
txn_0008077,user_0056,TRANSAMERICA,77.86,2023-06-10,Saturday,Insurance,3,1
txn_0008078,user_0056,ALLSTATE LIFE,91.16,2023-06-20,Tuesday,Insurance,3,1
txn_0008079,user_0056,STATE FARM LIFE,56.7,2023-06-22,Thursday,Insurance,3,1
txn_0008080,user_0056,PRUDENTIAL INS,323.15,2023-06-26,Monday,Insurance,3,1
txn_0008081,user_0056,STATE FARM LIFE,226.09,2023-06-27,Tuesday,Insurance,3,1
txn_0008082,user_0056,STATE FARM LIFE,81.98,2023-06-30,Friday,Insurance,3,1
txn_0008083,user_0056,STATE FARM LIFE,271.54,2023-07-04,Tuesday,Insurance,3,1
txn_0008084,user_0056,TRANSAMERICA,271.74,2023-07-07,Friday,Insurance,3,1
txn_0008085,user_0056,TRANSAMERICA,192.66,2023-07-11,Tuesday,Insurance,3,1
txn_0008086,user_0056,TRANSAMERICA,233.97,2023-07-21,Friday,Insurance,3,1
txn_0008087,user_0056,TRANSAMERICA,240.13,2023-07-25,Tuesday,Insurance,3,1
txn_0008088,user_0056,METLIFE INS,179.13,2023-07-27,Thursday,Insurance,3,1
txn_0008089,user_0056,PRUDENTIAL INS,167.43,2023-08-21,Monday,Insurance,3,1
txn_0008090,user_0056,ALLSTATE LIFE,165.61,2023-08-26,Saturday,Insurance,3,1
txn_0008091,user_0056,METLIFE INS,147.63,2023-08-28,Monday,Insurance,3,1
txn_0008092,user_0056,ALLSTATE LIFE,128.07,2023-08-28,Monday,Insurance,3,1
txn_0008093,user_0056,PRUDENTIAL INS,316.71,2023-08-28,Monday,Insurance,3,1
txn_0008094,user_0056,ALLSTATE LIFE,180.94,2023-09-05,Tuesday,Insurance,3,1
txn_0008095,user_0056,METLIFE INS,141.9,2023-09-07,Thursday,Insurance,3,1
txn_0008096,user_0056,PRUDENTIAL INS,122.78,2023-09-07,Thursday,Insurance,3,1
txn_0008097,user_0056,NEW YORK LIFE,223.76,2023-09-14,Thursday,Insurance,3,1
txn_0008098,user_0056,PRUDENTIAL INS,214.4,2023-10-01,Sunday,Insurance,3,1
txn_0008099,user_0056,TRANSAMERICA,21.44,2023-10-02,Monday,Insurance,3,1
txn_0008100,user_0056,TRANSAMERICA,2.14,2023-10-02,Monday,Insurance,3,1
txn_0008101,user_0056,ALLSTATE LIFE,0.21,2023-10-31,Tuesday,Insurance,3,1
txn_0008102,user_0056,METLIFE INS,0.02,2023-11-10,Friday,Insurance,3,1
txn_0008112,user_0056,ALLSTATE LIFE,0.01,2023-12-22,Friday,Insurance,3,1
txn_0008113,user_0056,CHARLES SCHWAB,415.82,2023-01-21,Saturday,Savings,3,1
txn_0008114,user_0056,WEALTHFRONT,500,2023-02-20,Monday,Savings,3,1
txn_0008115,user_0056,VANGUARD,426.02,2023-02-23,Thursday,Savings,3,1
txn_0008116,user_0056,ROBINHOOD,500,2023-02-26,Sunday,Savings,3,1
txn_0008117,user_0056,WEALTHFRONT,391.65,2023-03-21,Tuesday,Savings,3,1
txn_0008118,user_0056,WEALTHFRONT,198.72,2023-04-02,Sunday,Savings,3,1
txn_0008119,user_0056,BETTERMENT,500,2023-05-19,Friday,Savings,3,1
txn_0008120,user_0056,BETTERMENT,298.63,2023-06-10,Saturday,Savings,3,1
txn_0008121,user_0056,BETTERMENT,500,2023-06-10,Saturday,Savings,3,1
txn_0008122,user_0056,ROBINHOOD,83.73,2023-07-16,Sunday,Savings,3,1
txn_0008123,user_0056,VANGUARD,355.35,2023-07-23,Sunday,Savings,3,1
txn_0008124,user_0056,CHARLES SCHWAB,182.22,2023-08-10,Thursday,Savings,3,1
txn_0008125,user_0056,VANGUARD,500,2023-08-13,Sunday,Savings,3,1
txn_0008126,user_0056,BETTERMENT,124.49,2023-10-06,Friday,Savings,3,1
txn_0008127,user_0056,BETTERMENT,109.81,2023-10-23,Monday,Savings,3,1
txn_0008128,user_0056,VANGUARD,282.68,2023-11-02,Thursday,Savings,3,1
txn_0008129,user_0056,CHARLES SCHWAB,250.7,2023-11-27,Monday,Savings,3,1
txn_0008130,user_0056,ROBINHOOD,25.07,2023-12-15,Friday,Savings,3,1
txn_0008131,user_0056,CHARLES SCHWAB,2.79,2023-12-25,Monday,Savings,3,1
txn_0008132,user_0056,PROPERTY MGMT CO,1223.67,2023-12-27,Wednesday,Rent / Mortgage,3,1
txn_0008133,user_0056,AMAZON.COM*JBQ4FW,13.05,2023-01-04,Wednesday,Household Supplies,3,1
txn_0008134,user_0056,DOLLAR TREE #39715,14.14,2023-02-24,Friday,Household Supplies,3,1
txn_0008135,user_0056,DOLLAR GENERAL #63108,20.4,2023-04-10,Monday,Household Supplies,3,1
txn_0008136,user_0056,CONTAINER STORE,56.52,2023-04-20,Thursday,Household Supplies,3,1
txn_0008137,user_0056,BED BATH BEYOND,28.08,2023-04-29,Saturday,Household Supplies,3,1
txn_0008138,user_0056,TARGET #6138,78.34,2023-06-26,Monday,Household Supplies,3,1
txn_0008139,user_0056,DOLLAR GENERAL #84419,71.47,2023-11-10,Friday,Household Supplies,3,1
txn_0008140,user_0056,NEW YORK TIMES,15.0,2023-07-31,Monday,Reading,3,1
txn_0008141,user_0056,CITY TAX OFFICE,566.67,2023-02-02,Thursday,Property Tax,3,1
txn_0008142,user_0057,COSTCO WHSE #4740,62.6,2023-01-06,Friday,Groceries,3,1
txn_0008143,user_0057,PUBLIX #8159,162.71,2023-01-27,Friday,Groceries,3,1
txn_0008144,user_0057,PUBLIX #3512,52.23,2023-12-07,Thursday,Groceries,3,1
txn_0008145,user_0057,ALDI,69.13,2023-12-08,Friday,Groceries,3,1
txn_0008146,user_0057,CHICK-FIL-A #3723,53.2,2023-02-04,Saturday,Dining Out,3,1
txn_0008147,user_0057,STARBUCKS #44583,35.86,2023-02-15,Wednesday,Dining Out,3,1
txn_0008148,user_0057,OLIVE GARDEN #3726,61.57,2023-02-23,Thursday,Dining Out,3,1
txn_0008149,user_0057,PANERA BREAD #3606,26.32,2023-03-06,Monday,Dining Out,3,1
txn_0008150,user_0057,DUNKIN #59494,60.13,2023-03-07,Tuesday,Dining Out,3,1
txn_0008151,user_0057,STARBUCKS #24182,44.55,2023-03-14,Tuesday,Dining Out,3,1
txn_0008152,user_0057,PIZZA HUT #9015,20.44,2023-07-19,Wednesday,Dining Out,3,1
txn_0008153,user_0057,DUNKIN #94136,40.14,2023-08-08,Tuesday,Dining Out,3,1
txn_0008154,user_0057,DOMINOS #3404,4.01,2023-09-17,Sunday,Dining Out,3,1
txn_0008155,user_0057,PANERA BREAD #6015,0.4,2023-09-25,Monday,Dining Out,3,1
txn_0008156,user_0057,DOORDASH*91QJWN,0.04,2023-10-26,Thursday,Dining Out,3,1
txn_0008157,user_0057,PANERA BREAD #4518,0.01,2023-12-11,Monday,Dining Out,3,1
txn_0008158,user_0057,AMEREN ELECTRIC,92.79,2023-06-12,Monday,Utilities,3,1
txn_0008159,user_0057,AMEREN ELECTRIC,217.21,2023-12-18,Monday,Utilities,3,1
txn_0008160,user_0057,COX COMMUNICATIONS,140.4,2023-02-26,Sunday,Phone & Internet,3,1
txn_0008161,user_0057,VERIZON*WIRELESS,15.6,2023-12-19,Tuesday,Phone & Internet,3,1
txn_0008162,user_0057,CIRCLE K #28924,38.96,2023-01-10,Tuesday,Transport,3,1
txn_0008163,user_0057,SHELL OIL 37659258,98.39,2023-04-07,Friday,Transport,3,1
txn_0008164,user_0057,EXXON MOBIL 89606147,32.65,2023-09-19,Tuesday,Transport,3,1
txn_0008165,user_0057,CHASE AUTO FINANCE,123.0,2023-04-21,Friday,Vehicle Payment,3,1
txn_0008166,user_0057,UNITED HEALTHCARE,728.0,2023-08-08,Tuesday,Health Insurance,3,1
txn_0008167,user_0057,PARAMOUNT PLUS,11.78,2023-01-31,Tuesday,Streaming,3,1
txn_0008168,user_0057,DISNEY PLUS,7.11,2023-02-20,Monday,Streaming,3,1
txn_0008169,user_0057,AMAZON PRIME,22.86,2023-03-28,Tuesday,Streaming,3,1
txn_0008170,user_0057,NETFLIX.COM,11.28,2023-04-12,Wednesday,Streaming,3,1
txn_0008171,user_0057,DISNEY PLUS,16.32,2023-05-05,Friday,Streaming,3,1
txn_0008172,user_0057,NETFLIX.COM,6.66,2023-05-05,Friday,Streaming,3,1
txn_0008173,user_0057,PARAMOUNT PLUS,13.66,2023-05-17,Wednesday,Streaming,3,1
txn_0008174,user_0057,PEACOCK TV,7.92,2023-06-15,Thursday,Streaming,3,1
txn_0008175,user_0057,AMAZON PRIME,5.45,2023-08-15,Tuesday,Streaming,3,1
txn_0008176,user_0057,HBO MAX,6.53,2023-09-25,Monday,Streaming,3,1
txn_0008177,user_0057,PEACOCK TV,44.43,2023-12-05,Tuesday,Streaming,3,1
txn_0008178,user_0057,H&M #8916,153.91,2023-01-06,Friday,Clothing,3,1
txn_0008179,user_0057,ROSS STORES #2776,22.07,2023-08-04,Friday,Clothing,3,1
txn_0008180,user_0057,GAP #4886,57.35,2023-10-21,Saturday,Clothing,3,1
txn_0008181,user_0057,STATE FARM LIFE,276.81,2023-02-03,Friday,Insurance,3,1
txn_0008182,user_0057,ALLSTATE LIFE,146.97,2023-08-02,Wednesday,Insurance,3,1
txn_0008183,user_0057,PRUDENTIAL INS,265.39,2023-09-05,Tuesday,Insurance,3,1
txn_0008184,user_0057,STATE FARM LIFE,114.15,2023-11-22,Wednesday,Insurance,3,1
txn_0008185,user_0057,ALLSTATE LIFE,11.41,2023-12-01,Friday,Insurance,3,1
txn_0008186,user_0057,METLIFE INS,1.27,2023-12-19,Tuesday,Insurance,3,1
txn_0008187,user_0057,FIDELITY INVEST,409.18,2023-06-03,Saturday,Savings,3,1
txn_0008188,user_0057,WEALTHFRONT,366.14,2023-07-22,Saturday,Savings,3,1
txn_0008189,user_0057,BETTERMENT,40.68,2023-10-16,Monday,Savings,3,1
txn_0008190,user_0057,CHASE MORTGAGE,533.33,2023-10-23,Monday,Rent / Mortgage,3,1
txn_0008191,user_0057,AUDIBLE*CHGS,31.35,2023-05-12,Friday,Reading,3,1
txn_0008192,user_0057,AMAZON KINDLE,24.48,2023-06-18,Sunday,Reading,3,1
txn_0008193,user_0057,WASHINGTON POST,12.75,2023-08-08,Tuesday,Reading,3,1
txn_0008194,user_0057,WASHINGTON POST,1.28,2023-08-28,Monday,Reading,3,1
txn_0008195,user_0057,AMAZON KINDLE,0.14,2023-11-11,Saturday,Reading,3,1
txn_0008196,user_0057,COUNTY TAX PYMNT,533.33,2023-07-25,Tuesday,Property Tax,3,1
txn_0008197,user_0058,WEGMANS #1253,70.5,2023-01-17,Tuesday,Groceries,1,0
txn_0008198,user_0058,TRADER JOES,154.49,2023-05-09,Tuesday,Groceries,1,0
txn_0008199,user_0058,SAFEWAY #3141,132.39,2023-09-07,Thursday,Groceries,1,0
txn_0008200,user_0058,PUBLIX #2875,111.73,2023-10-17,Tuesday,Groceries,1,0
txn_0008201,user_0058,STOP AND SHOP,26.94,2023-10-19,Thursday,Groceries,1,0
txn_0008202,user_0058,HEB #8383,23.95,2023-12-30,Saturday,Groceries,1,0
txn_0008203,user_0058,MCDONALDS #26172,34.67,2023-12-16,Saturday,Dining Out,1,0
txn_0008204,user_0058,PG&E,35.0,2023-10-10,Tuesday,Utilities,1,0
txn_0008205,user_0058,VERIZON*WIRELESS,47.0,2023-07-11,Tuesday,Phone & Internet,1,0
txn_0008206,user_0058,TICKETMASTER,40.0,2023-04-07,Friday,Entertainment,1,0
txn_0008207,user_0058,ROSS STORES #8611,108.0,2023-03-14,Tuesday,Clothing,1,0
txn_0008208,user_0058,AMAZON.COM*QG87CI,12.0,2023-10-24,Tuesday,Clothing,1,0
txn_0008209,user_0058,SPORT CLIPS #3815,8.33,2023-07-23,Sunday,Personal Care,1,0
txn_0008210,user_0058,MTA*METROCARD,16.0,2023-07-25,Tuesday,Public Transit,1,0
txn_0008211,user_0058,AIRBNB*EU7AZQ,16.0,2023-03-13,Monday,Travel,1,0
txn_0008212,user_0058,RENT PAYMENT,250.0,2023-05-22,Monday,Rent / Mortgage,1,0
txn_0008213,user_0059,PUBLIX #7023,44.39,2023-01-14,Saturday,Groceries,1,0
txn_0008214,user_0059,TARGET GROCERY,145.4,2023-01-25,Wednesday,Groceries,1,0
txn_0008215,user_0059,WEGMANS #8900,110.9,2023-02-11,Saturday,Groceries,1,0
txn_0008216,user_0059,HEB #1195,52.65,2023-02-14,Tuesday,Groceries,1,0
txn_0008217,user_0059,TRADER JOES,167.09,2023-02-15,Wednesday,Groceries,1,0
txn_0008218,user_0059,PUBLIX #8434,102.51,2023-03-04,Saturday,Groceries,1,0
txn_0008219,user_0059,WHOLE FOODS MKT,132.86,2023-03-19,Sunday,Groceries,1,0
txn_0008220,user_0059,COSTCO WHSE #9076,143.17,2023-03-25,Saturday,Groceries,1,0
txn_0008221,user_0059,WHOLE FOODS MKT,51.67,2023-04-07,Friday,Groceries,1,0
txn_0008222,user_0059,COSTCO WHSE #1439,144.84,2023-04-22,Saturday,Groceries,1,0
txn_0008223,user_0059,TRADER JOES,115.98,2023-05-06,Saturday,Groceries,1,0
txn_0008224,user_0059,WALMART GROCERY,24.61,2023-05-10,Wednesday,Groceries,1,0
txn_0008225,user_0059,PUBLIX #7730,76.14,2023-06-05,Monday,Groceries,1,0
txn_0008226,user_0059,TARGET GROCERY,58.46,2023-06-26,Monday,Groceries,1,0
txn_0008227,user_0059,COSTCO WHSE #1933,139.2,2023-07-13,Thursday,Groceries,1,0
txn_0008228,user_0059,HEB #5971,13.92,2023-10-20,Friday,Groceries,1,0
txn_0008229,user_0059,WHOLE FOODS MKT,1.39,2023-10-21,Saturday,Groceries,1,0
txn_0008230,user_0059,KROGER #5155,0.14,2023-12-20,Wednesday,Groceries,1,0
txn_0008231,user_0059,STOP AND SHOP,0.02,2023-12-28,Thursday,Groceries,1,0
txn_0008232,user_0059,PIZZA HUT #6005,28.51,2023-01-02,Monday,Dining Out,1,0
txn_0008233,user_0059,STARBUCKS #27896,25.61,2023-01-06,Friday,Dining Out,1,0
txn_0008234,user_0059,DOMINOS #6630,60.95,2023-01-06,Friday,Dining Out,1,0
txn_0008235,user_0059,CHICK-FIL-A #8903,21.34,2023-01-12,Thursday,Dining Out,1,0
txn_0008236,user_0059,APPLEBEES #1795,52.35,2023-01-13,Friday,Dining Out,1,0
txn_0008237,user_0059,MCDONALDS #60140,49.65,2023-01-15,Sunday,Dining Out,1,0
txn_0008238,user_0059,SUBWAY #43267,42.42,2023-01-17,Tuesday,Dining Out,1,0
txn_0008239,user_0059,DOMINOS #6510,40.16,2023-01-21,Saturday,Dining Out,1,0
txn_0008240,user_0059,SUBWAY #79692,18.85,2023-01-27,Friday,Dining Out,1,0
txn_0008241,user_0059,UBER EATS*2MD8W1,32.21,2023-01-29,Sunday,Dining Out,1,0
txn_0008242,user_0059,DOMINOS #1160,38.37,2023-02-04,Saturday,Dining Out,1,0
txn_0008243,user_0059,SUBWAY #31852,13.63,2023-02-05,Sunday,Dining Out,1,0
txn_0008244,user_0059,PANERA BREAD #6735,38.3,2023-02-13,Monday,Dining Out,1,0
txn_0008245,user_0059,SUBWAY #28765,49.83,2023-03-06,Monday,Dining Out,1,0
txn_0008246,user_0059,DOMINOS #1105,29.73,2023-03-08,Wednesday,Dining Out,1,0
txn_0008247,user_0059,PANERA BREAD #5056,33.14,2023-03-09,Thursday,Dining Out,1,0
txn_0008248,user_0059,UBER EATS*O98N2R,44.43,2023-03-13,Monday,Dining Out,1,0
txn_0008249,user_0059,DOORDASH*TWQOYB,55.06,2023-03-15,Wednesday,Dining Out,1,0
txn_0008250,user_0059,APPLEBEES #3130,7.72,2023-03-15,Wednesday,Dining Out,1,0
txn_0008251,user_0059,CHIPOTLE #3004,22.81,2023-03-27,Monday,Dining Out,1,0
txn_0008252,user_0059,CHICK-FIL-A #2231,24.51,2023-03-30,Thursday,Dining Out,1,0
txn_0008253,user_0059,UBER EATS*B6WZLO,59.75,2023-04-04,Tuesday,Dining Out,1,0
txn_0008254,user_0059,DOORDASH*781XTQ,43.81,2023-04-06,Thursday,Dining Out,1,0
txn_0008255,user_0059,DOMINOS #8930,47.06,2023-04-08,Saturday,Dining Out,1,0
txn_0008256,user_0059,CHIPOTLE #9509,39.96,2023-04-09,Sunday,Dining Out,1,0
txn_0008257,user_0059,UBER EATS*H2C23U,47.15,2023-04-15,Saturday,Dining Out,1,0
txn_0008258,user_0059,DUNKIN #63568,44.94,2023-04-16,Sunday,Dining Out,1,0
txn_0008259,user_0059,CHIPOTLE #2853,44.49,2023-04-21,Friday,Dining Out,1,0
txn_0008260,user_0059,UBER EATS*6ULEAH,20.21,2023-04-22,Saturday,Dining Out,1,0
txn_0008261,user_0059,CHIPOTLE #9878,11.67,2023-04-25,Tuesday,Dining Out,1,0
txn_0008262,user_0059,DOMINOS #9299,49.75,2023-04-27,Thursday,Dining Out,1,0
txn_0008263,user_0059,MCDONALDS #71735,49.62,2023-04-28,Friday,Dining Out,1,0
txn_0008264,user_0059,MCDONALDS #12540,9.69,2023-04-29,Saturday,Dining Out,1,0
txn_0008265,user_0059,PANERA BREAD #2287,19.8,2023-05-03,Wednesday,Dining Out,1,0
txn_0008266,user_0059,APPLEBEES #1677,21.94,2023-05-04,Thursday,Dining Out,1,0
txn_0008267,user_0059,CHIPOTLE #9635,51.35,2023-05-10,Wednesday,Dining Out,1,0
txn_0008268,user_0059,UBER EATS*LYFAY0,48.96,2023-05-13,Saturday,Dining Out,1,0
txn_0008269,user_0059,OLIVE GARDEN #1059,47.52,2023-05-24,Wednesday,Dining Out,1,0
txn_0008270,user_0059,STARBUCKS #74107,32.38,2023-05-29,Monday,Dining Out,1,0
txn_0008271,user_0059,PANERA BREAD #5875,58.11,2023-06-15,Thursday,Dining Out,1,0
txn_0008272,user_0059,PANERA BREAD #5449,62.09,2023-06-24,Saturday,Dining Out,1,0
txn_0008273,user_0059,STARBUCKS #62212,57.2,2023-06-26,Monday,Dining Out,1,0
txn_0008274,user_0059,SUBWAY #79445,21.93,2023-06-28,Wednesday,Dining Out,1,0
txn_0008275,user_0059,UBER EATS*WXZB5O,55.65,2023-07-03,Monday,Dining Out,1,0
txn_0008276,user_0059,CHIPOTLE #8642,13.69,2023-07-12,Wednesday,Dining Out,1,0
txn_0008277,user_0059,PANERA BREAD #1293,7.22,2023-07-13,Thursday,Dining Out,1,0
txn_0008278,user_0059,DUNKIN #22802,37.49,2023-07-14,Friday,Dining Out,1,0
txn_0008279,user_0059,PANERA BREAD #3803,57.25,2023-07-14,Friday,Dining Out,1,0
txn_0008280,user_0059,DOORDASH*YUJGB5,55.12,2023-07-20,Thursday,Dining Out,1,0
txn_0008281,user_0059,DOORDASH*BT1KT7,39.93,2023-07-24,Monday,Dining Out,1,0
txn_0008282,user_0059,CHICK-FIL-A #4304,46.31,2023-07-25,Tuesday,Dining Out,1,0
txn_0008283,user_0059,MCDONALDS #85086,62.06,2023-07-28,Friday,Dining Out,1,0
txn_0008284,user_0059,PANERA BREAD #9317,47.68,2023-07-28,Friday,Dining Out,1,0
txn_0008285,user_0059,UBER EATS*FITOZA,19.32,2023-07-28,Friday,Dining Out,1,0
txn_0008286,user_0059,MCDONALDS #21524,13.73,2023-07-29,Saturday,Dining Out,1,0
txn_0008287,user_0059,SUBWAY #53984,12.37,2023-08-02,Wednesday,Dining Out,1,0
txn_0008288,user_0059,UBER EATS*9FERJX,26.42,2023-08-03,Thursday,Dining Out,1,0
txn_0008289,user_0059,PANERA BREAD #9194,8.29,2023-08-11,Friday,Dining Out,1,0
txn_0008290,user_0059,APPLEBEES #2633,26.22,2023-08-13,Sunday,Dining Out,1,0
txn_0008291,user_0059,PIZZA HUT #8541,23.35,2023-08-13,Sunday,Dining Out,1,0
txn_0008292,user_0059,MCDONALDS #22537,34.19,2023-08-14,Monday,Dining Out,1,0
txn_0008293,user_0059,PANERA BREAD #1725,32.59,2023-08-15,Tuesday,Dining Out,1,0
txn_0008294,user_0059,APPLEBEES #2750,50.69,2023-08-16,Wednesday,Dining Out,1,0
txn_0008295,user_0059,PIZZA HUT #8082,39.77,2023-08-22,Tuesday,Dining Out,1,0
txn_0008296,user_0059,UBER EATS*V4REWM,59.61,2023-08-28,Monday,Dining Out,1,0
txn_0008297,user_0059,PIZZA HUT #3141,52.82,2023-08-28,Monday,Dining Out,1,0
txn_0008298,user_0059,MCDONALDS #25618,47.27,2023-09-12,Tuesday,Dining Out,1,0
txn_0008299,user_0059,DOMINOS #3535,23.88,2023-09-18,Monday,Dining Out,1,0
txn_0008300,user_0059,DOMINOS #6780,33.83,2023-09-23,Saturday,Dining Out,1,0
txn_0008301,user_0059,CHIPOTLE #4903,53.62,2023-10-04,Wednesday,Dining Out,1,0
txn_0008302,user_0059,CHICK-FIL-A #3447,13.07,2023-10-08,Sunday,Dining Out,1,0
txn_0008303,user_0059,PIZZA HUT #8372,10.06,2023-10-17,Tuesday,Dining Out,1,0
txn_0008304,user_0059,MCDONALDS #45212,60.4,2023-10-24,Tuesday,Dining Out,1,0
txn_0008305,user_0059,PIZZA HUT #4239,39.35,2023-10-30,Monday,Dining Out,1,0
txn_0008306,user_0059,DUNKIN #72471,7.01,2023-10-30,Monday,Dining Out,1,0
txn_0008307,user_0059,PIZZA HUT #6578,0.7,2023-11-02,Thursday,Dining Out,1,0
txn_0008308,user_0059,DOMINOS #3646,0.07,2023-11-02,Thursday,Dining Out,1,0
txn_0008309,user_0059,PIZZA HUT #2689,0.01,2023-11-08,Wednesday,Dining Out,1,0
txn_0008321,user_0059,CHIPOTLE #5899,0.01,2023-12-29,Friday,Dining Out,1,0
txn_0008322,user_0059,NATIONAL GRID,120.0,2023-10-15,Sunday,Utilities,1,0
txn_0008323,user_0059,T-MOBILE*AUTO PAY,134.91,2023-03-23,Thursday,Phone & Internet,1,0
txn_0008324,user_0059,COX COMMUNICATIONS,21.09,2023-07-17,Monday,Phone & Internet,1,0
txn_0008325,user_0059,SPEEDWAY #8554,71.51,2023-04-02,Sunday,Transport,1,0
txn_0008326,user_0059,VALVOLINE #3815,64.44,2023-05-01,Monday,Transport,1,0
txn_0008327,user_0059,SUNOCO #411497,66.81,2023-08-19,Saturday,Transport,1,0
txn_0008328,user_0059,CHEVRON #766219,62.32,2023-08-29,Tuesday,Transport,1,0
txn_0008329,user_0059,SUNOCO #307149,6.92,2023-10-22,Sunday,Transport,1,0
txn_0008330,user_0059,PROGRESSIVE INS,215.0,2023-11-19,Sunday,Vehicle Insurance,1,0
txn_0008331,user_0059,LABCORP,178.87,2023-01-23,Monday,Healthcare,1,0
txn_0008332,user_0059,QUEST DIAGNOSTICS,135.93,2023-01-25,Wednesday,Healthcare,1,0
txn_0008333,user_0059,CVS PHARMACY #93978,144.77,2023-03-22,Wednesday,Healthcare,1,0
txn_0008334,user_0059,QUEST DIAGNOSTICS,173.77,2023-04-25,Tuesday,Healthcare,1,0
txn_0008335,user_0059,RITE AID #5800,244.36,2023-06-07,Wednesday,Healthcare,1,0
txn_0008336,user_0059,PLANNED PARENTHOOD,108.99,2023-09-23,Saturday,Healthcare,1,0
txn_0008337,user_0059,KAISER PERMANENTE,41.57,2023-10-20,Friday,Healthcare,1,0
txn_0008338,user_0059,CVS PHARMACY #92114,72.67,2023-11-11,Saturday,Healthcare,1,0
txn_0008339,user_0059,CVS PHARMACY #16532,7.27,2023-11-28,Tuesday,Healthcare,1,0
txn_0008340,user_0059,QUEST DIAGNOSTICS,0.81,2023-12-13,Wednesday,Healthcare,1,0
txn_0008341,user_0059,UNITED HEALTHCARE,286.67,2023-01-05,Thursday,Health Insurance,1,0
txn_0008342,user_0059,PEACOCK TV,6.33,2023-01-28,Saturday,Streaming,1,0
txn_0008343,user_0059,HULU,21.02,2023-02-13,Monday,Streaming,1,0
txn_0008344,user_0059,HULU,16.0,2023-02-21,Tuesday,Streaming,1,0
txn_0008345,user_0059,AMAZON PRIME,15.89,2023-02-28,Tuesday,Streaming,1,0
txn_0008346,user_0059,HBO MAX,7.76,2023-03-17,Friday,Streaming,1,0
txn_0008347,user_0059,SPOTIFY USA,25.19,2023-04-29,Saturday,Streaming,1,0
txn_0008348,user_0059,HBO MAX,14.21,2023-05-18,Thursday,Streaming,1,0
txn_0008349,user_0059,PEACOCK TV,20.91,2023-06-20,Tuesday,Streaming,1,0
txn_0008350,user_0059,APPLE.COM/BILL,27.28,2023-07-31,Monday,Streaming,1,0
txn_0008351,user_0059,AMAZON PRIME,24.13,2023-08-28,Monday,Streaming,1,0
txn_0008352,user_0059,YOUTUBE PREMIUM,7.72,2023-11-01,Wednesday,Streaming,1,0
txn_0008353,user_0059,NETFLIX.COM,10.87,2023-11-03,Friday,Streaming,1,0
txn_0008354,user_0059,NETFLIX.COM,8.37,2023-11-19,Sunday,Streaming,1,0
txn_0008355,user_0059,SPOTIFY USA,5.57,2023-12-14,Thursday,Streaming,1,0
txn_0008356,user_0059,PARAMOUNT PLUS,0.75,2023-12-30,Saturday,Streaming,1,0
txn_0008357,user_0059,MACYS #3680,55.68,2023-04-22,Saturday,Clothing,1,0
txn_0008358,user_0059,WALMART #9826,155.52,2023-05-20,Saturday,Clothing,1,0
txn_0008359,user_0059,H&M #4970,42.72,2023-06-18,Sunday,Clothing,1,0
txn_0008360,user_0059,H&M #6292,4.75,2023-08-18,Friday,Clothing,1,0
txn_0008361,user_0059,PETCO #3722,83.43,2023-01-11,Wednesday,Pets,1,0
txn_0008362,user_0059,BANFIELD PET HOSP,90.97,2023-02-12,Sunday,Pets,1,0
txn_0008363,user_0059,PETCO #5934,86.94,2023-05-08,Monday,Pets,1,0
txn_0008364,user_0059,BANFIELD PET HOSP,8.69,2023-09-02,Saturday,Pets,1,0
txn_0008365,user_0059,PETLAND #898,0.97,2023-11-01,Wednesday,Pets,1,0
txn_0008366,user_0059,GREAT CLIPS #1621,25.07,2023-03-15,Wednesday,Personal Care,1,0
txn_0008367,user_0059,SALLY BEAUTY #1910,31.06,2023-04-14,Friday,Personal Care,1,0
txn_0008368,user_0059,ULTA BEAUTY #5925,11.9,2023-10-16,Monday,Personal Care,1,0
txn_0008369,user_0059,ULTA BEAUTY #7661,69.97,2023-11-06,Monday,Personal Care,1,0
txn_0008370,user_0059,TRUE VALUE #5933,286.0,2023-02-04,Saturday,Home Improvement,1,0
txn_0008371,user_0059,TRANSAMERICA,71.48,2023-01-12,Thursday,Insurance,1,0
txn_0008372,user_0059,NEW YORK LIFE,188.06,2023-01-26,Thursday,Insurance,1,0
txn_0008373,user_0059,NEW YORK LIFE,105.31,2023-02-20,Monday,Insurance,1,0
txn_0008374,user_0059,METLIFE INS,264.44,2023-02-21,Tuesday,Insurance,1,0
