transaction_id,user_id,payee,amount,date,day_of_week,category,family_size,has_children
txn_0008729,user_0098,MTA*METROCARD,0.25,2024-10-14,Monday,Public Transit,1,0
txn_0008730,user_0098,MBTA CHARLIE,0.03,2024-12-08,Sunday,Public Transit,1,0
txn_0008731,user_0098,SOUTHWEST AIR,260.0,2024-01-25,Thursday,Travel,1,0
txn_0008732,user_0098,LANDLORD PAYMENT,2384.88,2024-05-31,Friday,Rent / Mortgage,1,0
txn_0008733,user_0098,CHASE MORTGAGE,1376.45,2024-12-04,Wednesday,Rent / Mortgage,1,0
txn_0008734,user_0098,AMAZON.COM*HJ31OL,48.0,2024-02-05,Monday,Household Supplies,1,0
txn_0008735,user_0099,DUNKIN #69103,14.18,2024-01-09,Tuesday,Dining Out,1,0
txn_0008736,user_0099,PANERA BREAD #4829,49.86,2024-02-24,Saturday,Dining Out,1,0
txn_0008737,user_0099,STARBUCKS #94659,32.74,2024-03-26,Tuesday,Dining Out,1,0
txn_0008738,user_0099,DOMINOS #1745,44.11,2024-04-05,Friday,Dining Out,1,0
txn_0008739,user_0099,PANERA BREAD #9010,33.56,2024-04-24,Wednesday,Dining Out,1,0
txn_0008740,user_0099,DOORDASH*IYBATO,22.2,2024-04-27,Saturday,Dining Out,1,0
txn_0008741,user_0099,PANERA BREAD #5838,10.25,2024-04-27,Saturday,Dining Out,1,0
txn_0008742,user_0099,DOORDASH*2FIB7A,47.69,2024-05-06,Monday,Dining Out,1,0
txn_0008743,user_0099,SUBWAY #67778,8.72,2024-06-03,Monday,Dining Out,1,0
txn_0008744,user_0099,SUBWAY #78295,19.19,2024-07-16,Tuesday,Dining Out,1,0
txn_0008745,user_0099,DOORDASH*QKU1W3,62.62,2024-07-20,Saturday,Dining Out,1,0
txn_0008746,user_0099,PIZZA HUT #5450,32.3,2024-07-26,Friday,Dining Out,1,0
txn_0008747,user_0099,DOMINOS #5134,21.61,2024-08-06,Tuesday,Dining Out,1,0
txn_0008748,user_0099,DOMINOS #2136,42.21,2024-11-05,Tuesday,Dining Out,1,0
txn_0008749,user_0099,UBER EATS*AXOD97,41.43,2024-11-07,Thursday,Dining Out,1,0
txn_0008750,user_0099,UBER EATS*2ACR85,27.6,2024-11-11,Monday,Dining Out,1,0
txn_0008751,user_0099,OLIVE GARDEN #8872,2.76,2024-11-18,Monday,Dining Out,1,0
txn_0008752,user_0099,PANERA BREAD #6078,0.31,2024-12-28,Saturday,Dining Out,1,0
txn_0008753,user_0099,NATIONAL GRID,182.0,2024-10-31,Thursday,Utilities,1,0
txn_0008754,user_0099,EXXON MOBIL 24850932,88.95,2024-01-19,Friday,Transport,1,0
txn_0008755,user_0099,EXXON MOBIL 69371178,45.95,2024-08-15,Thursday,Transport,1,0
txn_0008756,user_0099,EXXON MOBIL 87005329,5.1,2024-09-27,Friday,Transport,1,0
txn_0008757,user_0099,QUEST DIAGNOSTICS,162.0,2024-01-19,Friday,Healthcare,1,0
txn_0008758,user_0099,CVS PHARMACY #32311,18.0,2024-08-04,Sunday,Healthcare,1,0
txn_0008759,user_0099,TOPGOLF #393,6.0,2024-02-17,Saturday,Entertainment,1,0
txn_0008760,user_0099,YOUTUBE PREMIUM,11.61,2024-06-20,Thursday,Streaming,1,0
txn_0008761,user_0099,AMAZON PRIME,20.39,2024-07-01,Monday,Streaming,1,0
txn_0008762,user_0099,MACYS #4726,24.0,2024-08-17,Saturday,Clothing,1,0
txn_0008763,user_0099,PETLAND #631,40.0,2024-04-29,Monday,Pets,1,0
txn_0008764,user_0099,BINNY BEVERAGES,37.22,2024-07-27,Saturday,Alcohol,1,0
txn_0008765,user_0099,SPECS #483,49.45,2024-10-16,Wednesday,Alcohol,1,0
txn_0008766,user_0099,SUPERCUTS #2784,33.33,2024-03-23,Saturday,Personal Care,1,0
txn_0008767,user_0099,HOME DEPOT #4458,114.0,2024-09-02,Monday,Home Improvement,1,0
txn_0008768,user_0099,NEW YORK LIFE,260.97,2024-01-01,Monday,Insurance,1,0
txn_0008769,user_0099,TRANSAMERICA,141.42,2024-01-29,Monday,Insurance,1,0
txn_0008770,user_0099,NEW YORK LIFE,37.28,2024-06-08,Saturday,Insurance,1,0
txn_0008771,user_0099,VANGUARD,439.67,2024-10-25,Friday,Savings,1,0
txn_0008772,user_0099,CHASE MORTGAGE,2069.74,2024-06-27,Thursday,Rent / Mortgage,1,0
txn_0008773,user_0099,PROPERTY MGMT CO,1142.26,2024-07-25,Thursday,Rent / Mortgage,1,0
txn_0008774,user_0099,WALMART #9299,72.87,2024-03-20,Wednesday,Household Supplies,1,0
txn_0008775,user_0099,DOLLAR GENERAL #29953,94.19,2024-04-20,Saturday,Household Supplies,1,0
txn_0008776,user_0099,TARGET #6717,63.59,2024-06-04,Tuesday,Household Supplies,1,0
txn_0008777,user_0099,CONTAINER STORE,44.41,2024-08-06,Tuesday,Household Supplies,1,0
txn_0008778,user_0099,DOLLAR TREE #59298,4.44,2024-08-20,Tuesday,Household Supplies,1,0
txn_0008779,user_0099,CONTAINER STORE,0.44,2024-10-17,Thursday,Household Supplies,1,0
txn_0008780,user_0099,WALMART #4991,0.05,2024-12-21,Saturday,Household Supplies,1,0
txn_0008781,user_0100,DUKE ENERGY,140.0,2024-11-14,Thursday,Utilities,1,0
txn_0008782,user_0100,MINT MOBILE,185.84,2024-07-17,Wednesday,Phone & Internet,1,0
txn_0008783,user_0100,VERIZON*WIRELESS,40.16,2024-12-03,Tuesday,Phone & Internet,1,0
txn_0008784,user_0100,EXXON MOBIL 26298750,42.91,2024-01-04,Thursday,Transport,1,0
txn_0008785,user_0100,SPEEDWAY #3232,27.57,2024-01-18,Thursday,Transport,1,0
txn_0008786,user_0100,CIRCLE K #13210,98.73,2024-03-05,Tuesday,Transport,1,0
txn_0008787,user_0100,SPEEDWAY #4079,41.28,2024-06-12,Wednesday,Transport,1,0
txn_0008788,user_0100,CIRCLE K #44468,69.43,2024-07-05,Friday,Transport,1,0
txn_0008789,user_0100,SPEEDWAY #5952,87.45,2024-07-06,Saturday,Transport,1,0
txn_0008790,user_0100,SPEEDWAY #4418,96.14,2024-08-08,Thursday,Transport,1,0
txn_0008791,user_0100,VALVOLINE #1255,61.45,2024-08-24,Saturday,Transport,1,0
txn_0008792,user_0100,EXXON MOBIL 49724506,59.44,2024-09-01,Sunday,Transport,1,0
txn_0008793,user_0100,CIRCLE K #57267,5.94,2024-10-13,Sunday,Transport,1,0
txn_0008794,user_0100,VALVOLINE #1080,0.66,2024-11-07,Thursday,Transport,1,0
txn_0008795,user_0100,LABCORP,127.0,2024-04-28,Sunday,Healthcare,1,0
txn_0008796,user_0100,KAISER HEALTH,444.0,2024-05-08,Wednesday,Health Insurance,1,0
txn_0008797,user_0100,OLD NAVY #2622,60.0,2024-03-08,Friday,Clothing,1,0
txn_0008798,user_0100,LOCAL FOOD BANK,154.58,2024-03-18,Monday,Charitable Giving,1,0
txn_0008799,user_0100,LOCAL FOOD BANK,112.88,2024-07-22,Monday,Charitable Giving,1,0
txn_0008800,user_0100,SALVATION ARMY,12.54,2024-10-25,Friday,Charitable Giving,1,0
txn_0008801,user_0100,RENT PAYMENT,975.0,2024-11-05,Tuesday,Rent / Mortgage,1,0
txn_0008802,user_0100,BED BATH BEYOND,38.3,2024-02-12,Monday,Household Supplies,1,0
txn_0008803,user_0100,CONTAINER STORE,64.28,2024-02-14,Wednesday,Household Supplies,1,0
txn_0008804,user_0100,TARGET #9697,24.45,2024-03-12,Tuesday,Household Supplies,1,0
txn_0008805,user_0100,CONTAINER STORE,96.66,2024-04-08,Monday,Household Supplies,1,0
txn_0008806,user_0100,WALMART #7151,9.63,2024-04-29,Monday,Household Supplies,1,0
txn_0008807,user_0100,CONTAINER STORE,68.35,2024-05-12,Sunday,Household Supplies,1,0
txn_0008808,user_0100,DOLLAR TREE #91853,78.76,2024-08-23,Friday,Household Supplies,1,0
txn_0008809,user_0100,AMAZON.COM*1Y6ZUO,79.87,2024-09-19,Thursday,Household Supplies,1,0
txn_0008810,user_0100,TARGET #4221,18.89,2024-09-20,Friday,Household Supplies,1,0
txn_0008811,user_0100,BED BATH BEYOND,77.59,2024-10-11,Friday,Household Supplies,1,0
txn_0008812,user_0100,TARGET #2205,13.93,2024-10-14,Monday,Household Supplies,1,0
txn_0008813,user_0100,AMAZON.COM*JJEY7Q,44.36,2024-10-26,Saturday,Household Supplies,1,0
txn_0008814,user_0100,BED BATH BEYOND,4.44,2024-11-15,Friday,Household Supplies,1,0
txn_0008815,user_0100,TARGET #7761,0.44,2024-11-16,Saturday,Household Supplies,1,0
txn_0008816,user_0100,CONTAINER STORE,0.05,2024-12-10,Tuesday,Household Supplies,1,0
txn_0008817,user_0100,CASH APP*0CE91T,3.0,2024-07-04,Thursday,Other,1,0
txn_0008818,user_0101,OLIVE GARDEN #2083,14.8,2024-01-15,Monday,Dining Out,3,1
txn_0008819,user_0101,DOORDASH*4PAIIU,15.0,2024-02-29,Thursday,Dining Out,3,1
txn_0008820,user_0101,STARBUCKS #84916,30.11,2024-03-20,Wednesday,Dining Out,3,1
txn_0008821,user_0101,APPLEBEES #4737,49.09,2024-04-07,Sunday,Dining Out,3,1
txn_0008822,user_0101,OLIVE GARDEN #3943,36.57,2024-04-24,Wednesday,Dining Out,3,1
txn_0008823,user_0101,PANERA BREAD #3292,62.11,2024-05-02,Thursday,Dining Out,3,1
txn_0008824,user_0101,DUNKIN #79947,53.06,2024-06-11,Tuesday,Dining Out,3,1
txn_0008825,user_0101,CHIPOTLE #7591,13.98,2024-08-04,Sunday,Dining Out,3,1
txn_0008826,user_0101,DUNKIN #69534,28.65,2024-11-17,Sunday,Dining Out,3,1
txn_0008827,user_0101,STARBUCKS #32912,19.47,2024-11-17,Sunday,Dining Out,3,1
txn_0008828,user_0101,DOORDASH*5IUVWL,2.16,2024-12-19,Thursday,Dining Out,3,1
txn_0008829,user_0101,SOUTHWEST GAS,216.0,2024-04-05,Friday,Utilities,3,1
txn_0008830,user_0101,DOMINION ENERGY,24.0,2024-06-10,Monday,Utilities,3,1
txn_0008831,user_0101,SPECTRUM*43327948,138.6,2024-05-12,Sunday,Phone & Internet,3,1
txn_0008832,user_0101,GOOGLE FI,15.4,2024-09-23,Monday,Phone & Internet,3,1
txn_0008833,user_0101,SHELL OIL 53013368,85.41,2024-01-13,Saturday,Transport,3,1
txn_0008834,user_0101,VALVOLINE #8846,82.29,2024-01-24,Wednesday,Transport,3,1
txn_0008835,user_0101,EXXON MOBIL 54821162,57.54,2024-04-23,Tuesday,Transport,3,1
txn_0008836,user_0101,CIRCLE K #55576,30.49,2024-04-23,Tuesday,Transport,3,1
txn_0008837,user_0101,SHELL OIL 95940733,102.65,2024-05-11,Saturday,Transport,3,1
txn_0008838,user_0101,SPEEDWAY #3734,30.76,2024-06-07,Friday,Transport,3,1
txn_0008839,user_0101,VALVOLINE #9694,10.86,2024-08-06,Tuesday,Transport,3,1
txn_0008840,user_0101,CVS PHARMACY #32509,70.0,2024-09-02,Monday,Healthcare,3,1
txn_0008841,user_0101,KAISER HEALTH,1042.29,2024-01-09,Tuesday,Health Insurance,3,1
txn_0008842,user_0101,KAISER HEALTH,251.14,2024-03-18,Monday,Health Insurance,3,1
txn_0008843,user_0101,CIGNA HEALTH,27.9,2024-12-18,Wednesday,Health Insurance,3,1
txn_0008844,user_0101,TICKETMASTER,107.32,2024-02-29,Thursday,Entertainment,3,1
txn_0008845,user_0101,AMC THEATRES #4544,65.41,2024-04-01,Monday,Entertainment,3,1
txn_0008846,user_0101,BOWLERO #294,6.54,2024-07-22,Monday,Entertainment,3,1
txn_0008847,user_0101,LIVE NATION,0.73,2024-07-30,Tuesday,Entertainment,3,1
txn_0008848,user_0101,YOUTUBE PREMIUM,16.6,2024-06-12,Wednesday,Streaming,3,1
txn_0008849,user_0101,PEACOCK TV,6.48,2024-06-25,Tuesday,Streaming,3,1
txn_0008850,user_0101,PEACOCK TV,23.27,2024-10-28,Monday,Streaming,3,1
txn_0008851,user_0101,DISNEY PLUS,8.86,2024-11-13,Wednesday,Streaming,3,1
txn_0008852,user_0101,PEACOCK TV,19.79,2024-12-02,Monday,Streaming,3,1
txn_0008853,user_0101,NIKE.COM,120.0,2024-04-10,Wednesday,Clothing,3,1
txn_0008854,user_0101,TJMAXX #9009,13.33,2024-10-19,Saturday,Clothing,3,1
txn_0008855,user_0101,VCA ANIMAL HOSP,109.65,2024-01-08,Monday,Pets,3,1
txn_0008856,user_0101,BANFIELD PET HOSP,50.06,2024-02-02,Friday,Pets,3,1
txn_0008857,user_0101,PETCO #6818,53.43,2024-02-07,Wednesday,Pets,3,1
txn_0008858,user_0101,BANFIELD PET HOSP,77.64,2024-02-13,Tuesday,Pets,3,1
txn_0008859,user_0101,PETLAND #574,86.43,2024-04-20,Saturday,Pets,3,1
txn_0008860,user_0101,BANFIELD PET HOSP,31.21,2024-07-19,Friday,Pets,3,1
txn_0008861,user_0101,PETSMART #2694,82.42,2024-08-21,Wednesday,Pets,3,1
txn_0008862,user_0101,PETCO #6976,8.24,2024-09-02,Monday,Pets,3,1
txn_0008863,user_0101,VCA ANIMAL HOSP,0.92,2024-12-11,Wednesday,Pets,3,1
txn_0008864,user_0101,BEV MO #131,36.23,2024-03-23,Saturday,Alcohol,3,1
txn_0008865,user_0101,TOTAL WINE #656,72.1,2024-04-15,Monday,Alcohol,3,1
txn_0008866,user_0101,GREAT CLIPS #9325,11.92,2024-05-07,Tuesday,Personal Care,3,1
txn_0008867,user_0101,SALLY BEAUTY #3394,71.41,2024-07-22,Monday,Personal Care,3,1
txn_0008868,user_0101,BARNES NOBLE EDU,417.28,2024-01-06,Saturday,Education,3,1
txn_0008869,user_0101,PEARSON EDUC,141.31,2024-01-08,Monday,Education,3,1
txn_0008870,user_0101,UDEMY*COURSE,199.34,2024-01-25,Thursday,Education,3,1
txn_0008871,user_0101,CHEGG INC,457.12,2024-02-12,Monday,Education,3,1
txn_0008872,user_0101,BARNES NOBLE EDU,123.34,2024-02-16,Friday,Education,3,1
txn_0008873,user_0101,UDEMY*COURSE,342.45,2024-02-28,Wednesday,Education,3,1
txn_0008874,user_0101,BARNES NOBLE EDU,674.24,2024-03-07,Thursday,Education,3,1
txn_0008875,user_0101,AMAZON*TEXTBOOK,591.84,2024-03-09,Saturday,Education,3,1
txn_0008876,user_0101,CHEGG INC,144.76,2024-03-21,Thursday,Education,3,1
txn_0008877,user_0101,AMAZON*TEXTBOOK,104.12,2024-03-23,Saturday,Education,3,1
txn_0008878,user_0101,BARNES NOBLE EDU,624.94,2024-03-29,Friday,Education,3,1
txn_0008879,user_0101,KHAN ACADEMY,487.58,2024-04-16,Tuesday,Education,3,1
txn_0008880,user_0101,PEARSON EDUC,379.54,2024-04-17,Wednesday,Education,3,1
txn_0008881,user_0101,BARNES NOBLE EDU,165.82,2024-05-11,Saturday,Education,3,1
txn_0008882,user_0101,COURSERA*SUBS,145.08,2024-06-04,Tuesday,Education,3,1
txn_0008883,user_0101,COLLEGE BOARD,325.72,2024-06-16,Sunday,Education,3,1
txn_0008884,user_0101,CHEGG INC,509.9,2024-07-05,Friday,Education,3,1
txn_0008885,user_0101,UDEMY*COURSE,687.67,2024-07-21,Sunday,Education,3,1
txn_0008886,user_0101,COURSERA*SUBS,540.87,2024-08-07,Wednesday,Education,3,1
txn_0008887,user_0101,COLLEGE BOARD,224.71,2024-08-08,Thursday,Education,3,1
txn_0008888,user_0101,COLLEGE BOARD,263.79,2024-08-19,Monday,Education,3,1
txn_0008889,user_0101,BARNES NOBLE EDU,153.21,2024-09-07,Saturday,Education,3,1
txn_0008890,user_0101,COURSERA*SUBS,346.2,2024-10-02,Wednesday,Education,3,1
txn_0008891,user_0101,COLLEGE BOARD,34.41,2024-11-09,Saturday,Education,3,1
txn_0008892,user_0101,COLLEGE BOARD,443.51,2024-11-12,Tuesday,Education,3,1
txn_0008893,user_0101,COLLEGE BOARD,424.13,2024-11-15,Friday,Education,3,1
txn_0008894,user_0101,KHAN ACADEMY,42.41,2024-11-18,Monday,Education,3,1
txn_0008895,user_0101,AMAZON*TEXTBOOK,4.24,2024-12-16,Monday,Education,3,1
txn_0008896,user_0101,UDEMY*COURSE,0.42,2024-12-18,Wednesday,Education,3,1
txn_0008897,user_0101,BARNES NOBLE EDU,0.04,2024-12-19,Thursday,Education,3,1
txn_0008900,user_0101,AMAZON*TEXTBOOK,0.01,2024-12-30,Monday,Education,3,1
txn_0008901,user_0101,ALLSTATE LIFE,145.86,2024-01-15,Monday,Insurance,3,1
txn_0008902,user_0101,METLIFE INS,320.62,2024-06-18,Tuesday,Insurance,3,1
txn_0008903,user_0101,TRANSAMERICA,44.95,2024-08-26,Monday,Insurance,3,1
txn_0008904,user_0101,TRANSAMERICA,30.15,2024-10-07,Monday,Insurance,3,1
txn_0008905,user_0101,ALLSTATE LIFE,56.47,2024-10-09,Wednesday,Insurance,3,1
txn_0008906,user_0101,PRUDENTIAL INS,151.45,2024-10-24,Thursday,Insurance,3,1
txn_0008907,user_0101,PRUDENTIAL INS,233.92,2024-12-17,Tuesday,Insurance,3,1
txn_0008908,user_0101,ROBINHOOD,251.57,2024-07-30,Tuesday,Savings,3,1
txn_0008909,user_0101,VANGUARD,431.85,2024-10-24,Thursday,Savings,3,1
txn_0008910,user_0101,SEPTA TRANSIT,18.92,2024-01-24,Wednesday,Public Transit,3,1
txn_0008911,user_0101,UBER*TRIP,21.27,2024-01-30,Tuesday,Public Transit,3,1
txn_0008912,user_0101,WMATA SMARTRIP,11.62,2024-02-14,Wednesday,Public Transit,3,1
txn_0008913,user_0101,LYFT*RIDE,5.75,2024-02-24,Saturday,Public Transit,3,1
txn_0008914,user_0101,LYFT*RIDE,2.0,2024-02-29,Thursday,Public Transit,3,1
txn_0008915,user_0101,WMATA SMARTRIP,28.96,2024-03-22,Friday,Public Transit,3,1
txn_0008916,user_0101,UBER*TRIP,23.52,2024-03-30,Saturday,Public Transit,3,1
txn_0008917,user_0101,MTA*METROCARD,33.82,2024-04-11,Thursday,Public Transit,3,1
txn_0008918,user_0101,BART TICKETS,15.34,2024-04-30,Tuesday,Public Transit,3,1
txn_0008919,user_0101,CTA VENTRA,20.83,2024-05-18,Saturday,Public Transit,3,1
txn_0008920,user_0101,LYFT*RIDE,25.21,2024-06-04,Tuesday,Public Transit,3,1
txn_0008921,user_0101,MBTA CHARLIE,5.08,2024-06-05,Wednesday,Public Transit,3,1
txn_0008922,user_0101,MTA*METROCARD,25.67,2024-06-15,Saturday,Public Transit,3,1
txn_0008923,user_0101,BART TICKETS,8.28,2024-06-17,Monday,Public Transit,3,1
txn_0008924,user_0101,MTA*METROCARD,12.75,2024-06-23,Sunday,Public Transit,3,1
txn_0008925,user_0101,MBTA CHARLIE,7.19,2024-06-28,Friday,Public Transit,3,1
txn_0008926,user_0101,SEPTA TRANSIT,12.8,2024-07-05,Friday,Public Transit,3,1
txn_0008927,user_0101,MTA*METROCARD,7.11,2024-07-26,Friday,Public Transit,3,1
txn_0008928,user_0101,LYFT*RIDE,9.92,2024-08-15,Thursday,Public Transit,3,1
txn_0008929,user_0101,CTA VENTRA,7.2,2024-08-21,Wednesday,Public Transit,3,1
txn_0008930,user_0101,UBER*TRIP,23.73,2024-09-11,Wednesday,Public Transit,3,1
txn_0008931,user_0101,CTA VENTRA,34.32,2024-11-01,Friday,Public Transit,3,1
txn_0008932,user_0101,MBTA CHARLIE,12.34,2024-11-21,Thursday,Public Transit,3,1
txn_0008933,user_0101,WMATA SMARTRIP,1.23,2024-11-27,Wednesday,Public Transit,3,1
txn_0008934,user_0101,WMATA SMARTRIP,0.12,2024-12-12,Thursday,Public Transit,3,1
txn_0008935,user_0101,BART TICKETS,0.01,2024-12-24,Tuesday,Public Transit,3,1
txn_0008936,user_0101,SEPTA TRANSIT,0.01,2024-12-31,Tuesday,Public Transit,3,1
txn_0008937,user_0101,UNITED AIRLINES,375.0,2024-12-25,Wednesday,Travel,3,1
txn_0008938,user_0101,BANK OF AMER MTG,1984.67,2024-12-20,Friday,Rent / Mortgage,3,1
txn_0008939,user_0101,CONTAINER STORE,67.81,2024-02-15,Thursday,Household Supplies,3,1
txn_0008940,user_0101,DOLLAR TREE #39294,41.44,2024-02-24,Saturday,Household Supplies,3,1
txn_0008941,user_0101,AMAZON.COM*Z1Q8PJ,87.26,2024-04-06,Saturday,Household Supplies,3,1
txn_0008942,user_0101,CONTAINER STORE,13.02,2024-08-17,Saturday,Household Supplies,3,1
txn_0008943,user_0101,CONTAINER STORE,74.54,2024-09-10,Tuesday,Household Supplies,3,1
txn_0008944,user_0101,BED BATH BEYOND,40.38,2024-10-30,Wednesday,Household Supplies,3,1
txn_0008945,user_0101,AMAZON.COM*DOT948,45.2,2024-11-02,Saturday,Household Supplies,3,1
txn_0008946,user_0101,DOLLAR TREE #70916,20.11,2024-11-06,Wednesday,Household Supplies,3,1
txn_0008947,user_0101,AMAZON.COM*2DM7GE,2.23,2024-12-14,Saturday,Household Supplies,3,1
txn_0008948,user_0101,COUNTY TAX PYMNT,416.67,2024-04-15,Monday,Property Tax,3,1
txn_0008949,user_0101,GOOGLE*SERVICES,50.72,2024-09-24,Tuesday,Other,3,1
txn_0008950,user_0101,PAYPAL*ASJP0E,49.28,2024-10-31,Thursday,Other,3,1
txn_0008951,user_0102,OLIVE GARDEN #2603,35.52,2024-01-16,Tuesday,Dining Out,4,1
txn_0008952,user_0102,DUNKIN #71075,39.44,2024-01-20,Saturday,Dining Out,4,1
txn_0008953,user_0102,UBER EATS*8D7WGX,36.0,2024-01-23,Tuesday,Dining Out,4,1
txn_0008954,user_0102,OLIVE GARDEN #1042,41.65,2024-01-28,Sunday,Dining Out,4,1
txn_0008955,user_0102,UBER EATS*SHVFHZ,19.88,2024-01-30,Tuesday,Dining Out,4,1
txn_0008956,user_0102,PANERA BREAD #5628,45.53,2024-02-06,Tuesday,Dining Out,4,1
txn_0008957,user_0102,MCDONALDS #40971,58.57,2024-02-25,Sunday,Dining Out,4,1
txn_0008958,user_0102,CHICK-FIL-A #7697,22.87,2024-02-26,Monday,Dining Out,4,1
txn_0008959,user_0102,PIZZA HUT #6571,57.56,2024-03-10,Sunday,Dining Out,4,1
txn_0008960,user_0102,CHIPOTLE #6456,48.52,2024-03-28,Thursday,Dining Out,4,1
txn_0008961,user_0102,OLIVE GARDEN #1708,48.92,2024-04-17,Wednesday,Dining Out,4,1
txn_0008962,user_0102,APPLEBEES #4068,47.96,2024-04-17,Wednesday,Dining Out,4,1
txn_0008963,user_0102,CHICK-FIL-A #2425,39.13,2024-04-21,Sunday,Dining Out,4,1
txn_0008964,user_0102,DUNKIN #28119,49.33,2024-04-24,Wednesday,Dining Out,4,1
txn_0008965,user_0102,OLIVE GARDEN #7432,33.94,2024-04-29,Monday,Dining Out,4,1
txn_0008966,user_0102,PANERA BREAD #4204,56.52,2024-05-13,Monday,Dining Out,4,1
txn_0008967,user_0102,CHIPOTLE #8513,54.39,2024-05-21,Tuesday,Dining Out,4,1
txn_0008968,user_0102,CHICK-FIL-A #6137,14.27,2024-05-21,Tuesday,Dining Out,4,1
txn_0008969,user_0102,APPLEBEES #6423,13.07,2024-05-25,Saturday,Dining Out,4,1
txn_0008970,user_0102,DUNKIN #25581,57.78,2024-06-07,Friday,Dining Out,4,1
txn_0008971,user_0102,SUBWAY #91666,25.52,2024-06-09,Sunday,Dining Out,4,1
txn_0008972,user_0102,UBER EATS*FVBFEJ,29.18,2024-06-09,Sunday,Dining Out,4,1
txn_0008973,user_0102,UBER EATS*CPW5VZ,9.91,2024-06-17,Monday,Dining Out,4,1
txn_0008974,user_0102,PANERA BREAD #7031,50.9,2024-06-17,Monday,Dining Out,4,1
txn_0008975,user_0102,PANERA BREAD #8397,54.57,2024-06-24,Monday,Dining Out,4,1
txn_0008976,user_0102,MCDONALDS #29503,18.99,2024-06-30,Sunday,Dining Out,4,1
txn_0008977,user_0102,MCDONALDS #15367,44.96,2024-07-05,Friday,Dining Out,4,1
txn_0008978,user_0102,DOORDASH*EJH9J7,48.95,2024-07-12,Friday,Dining Out,4,1
txn_0008979,user_0102,PANERA BREAD #5490,56.41,2024-07-25,Thursday,Dining Out,4,1
txn_0008980,user_0102,DUNKIN #71617,44.96,2024-08-01,Thursday,Dining Out,4,1
txn_0008981,user_0102,DUNKIN #61331,56.44,2024-08-06,Tuesday,Dining Out,4,1
txn_0008982,user_0102,STARBUCKS #30986,15.32,2024-08-14,Wednesday,Dining Out,4,1
txn_0008983,user_0102,STARBUCKS #82222,27.59,2024-08-19,Monday,Dining Out,4,1
txn_0008984,user_0102,PIZZA HUT #5084,43.06,2024-08-19,Monday,Dining Out,4,1
txn_0008985,user_0102,OLIVE GARDEN #2527,59.84,2024-09-01,Sunday,Dining Out,4,1
txn_0008986,user_0102,OLIVE GARDEN #3416,55.23,2024-09-07,Saturday,Dining Out,4,1
txn_0008987,user_0102,UBER EATS*Y1APB0,35.78,2024-09-11,Wednesday,Dining Out,4,1
txn_0008988,user_0102,STARBUCKS #30161,35.8,2024-09-16,Monday,Dining Out,4,1
txn_0008989,user_0102,CHIPOTLE #3448,13.05,2024-09-20,Friday,Dining Out,4,1
txn_0008990,user_0102,DOMINOS #4880,50.33,2024-09-21,Saturday,Dining Out,4,1
txn_0008991,user_0102,OLIVE GARDEN #1432,21.61,2024-10-09,Wednesday,Dining Out,4,1
txn_0008992,user_0102,PANERA BREAD #7327,20.3,2024-10-20,Sunday,Dining Out,4,1
txn_0008993,user_0102,SUBWAY #47130,23.2,2024-10-23,Wednesday,Dining Out,4,1
txn_0008994,user_0102,DOORDASH*UMY7NL,2.32,2024-10-24,Thursday,Dining Out,4,1
txn_0008995,user_0102,PANERA BREAD #6455,0.23,2024-11-06,Wednesday,Dining Out,4,1
txn_0008996,user_0102,MCDONALDS #26524,0.02,2024-11-08,Friday,Dining Out,4,1
txn_0009008,user_0102,CHIPOTLE #2016,0.01,2024-12-29,Sunday,Dining Out,4,1
txn_0009009,user_0102,PG&E,213.17,2024-01-13,Saturday,Utilities,4,1
txn_0009010,user_0102,XCEL ENERGY,153.6,2024-01-20,Saturday,Utilities,4,1
txn_0009011,user_0102,PG&E,141.87,2024-08-09,Friday,Utilities,4,1
txn_0009012,user_0102,DUKE ENERGY,43.34,2024-08-24,Saturday,Utilities,4,1
txn_0009013,user_0102,CON EDISON,68.71,2024-11-06,Wednesday,Utilities,4,1
txn_0009014,user_0102,CON EDISON,359.31,2024-11-25,Monday,Utilities,4,1
txn_0009015,user_0102,T-MOBILE*AUTO PAY,67.3,2024-01-17,Wednesday,Phone & Internet,4,1
txn_0009016,user_0102,VERIZON*WIRELESS,182.7,2024-08-11,Sunday,Phone & Internet,4,1
txn_0009017,user_0102,GOOGLE FI,75.51,2024-08-22,Thursday,Phone & Internet,4,1
txn_0009018,user_0102,T-MOBILE*AUTO PAY,54.49,2024-11-09,Saturday,Phone & Internet,4,1
txn_0009019,user_0102,BP #826631,82.16,2024-01-28,Sunday,Transport,4,1
txn_0009020,user_0102,SHELL OIL 20623370,67.3,2024-02-01,Thursday,Transport,4,1
txn_0009021,user_0102,BP #541857,37.27,2024-03-15,Friday,Transport,4,1
txn_0009022,user_0102,SHELL OIL 49075648,40.96,2024-03-15,Friday,Transport,4,1
txn_0009023,user_0102,SUNOCO #536162,78.65,2024-03-18,Monday,Transport,4,1
txn_0009024,user_0102,SPEEDWAY #6991,40.42,2024-03-26,Tuesday,Transport,4,1
txn_0009025,user_0102,CIRCLE K #28003,82.71,2024-04-03,Wednesday,Transport,4,1
txn_0009026,user_0102,SUNOCO #614923,92.83,2024-04-09,Tuesday,Transport,4,1
txn_0009027,user_0102,SPEEDWAY #1215,27.1,2024-04-29,Monday,Transport,4,1
