transaction_id,user_id,payee,amount,date,day_of_week,category,family_size,has_children
txn_0008708,user_0082,TARGET #8554,96.0,2022-03-31,Thursday,Household Supplies,2,0
txn_0008709,user_0082,DOLLAR TREE #44083,21.45,2022-07-25,Monday,Household Supplies,2,0
txn_0008710,user_0082,DOLLAR TREE #91869,14.95,2022-08-21,Sunday,Household Supplies,2,0
txn_0008711,user_0082,DOLLAR TREE #52058,1.66,2022-11-22,Tuesday,Household Supplies,2,0
txn_0008712,user_0082,COUNTY TAX PYMNT,66.67,2022-03-26,Saturday,Property Tax,2,0
txn_0008713,user_0083,SAFEWAY #5229,69.08,2022-08-01,Monday,Groceries,1,0
txn_0008714,user_0083,SAFEWAY #9523,82.59,2022-11-11,Friday,Groceries,1,0
txn_0008715,user_0083,NATIONAL GRID,108.0,2022-05-23,Monday,Utilities,1,0
txn_0008716,user_0083,SPEEDWAY #9882,60.0,2022-11-19,Saturday,Transport,1,0
txn_0008717,user_0083,WALGREENS #25223,6.0,2022-08-11,Thursday,Healthcare,1,0
txn_0008718,user_0083,CIGNA HEALTH,317.0,2022-02-08,Tuesday,Health Insurance,1,0
txn_0008719,user_0083,YOUTUBE PREMIUM,22.97,2022-04-25,Monday,Streaming,1,0
txn_0008720,user_0083,PARAMOUNT PLUS,5.03,2022-08-08,Monday,Streaming,1,0
txn_0008721,user_0083,LOCAL FOOD BANK,100.0,2022-01-13,Thursday,Charitable Giving,1,0
txn_0008722,user_0083,LANDLORD PAYMENT,509.0,2022-10-15,Saturday,Rent / Mortgage,1,0
txn_0008723,user_0084,HEB #9023,92.96,2022-01-12,Wednesday,Groceries,3,1
txn_0008724,user_0084,COSTCO WHSE #4725,145.09,2022-03-01,Tuesday,Groceries,3,1
txn_0008725,user_0084,STOP AND SHOP,69.69,2022-03-16,Wednesday,Groceries,3,1
txn_0008726,user_0084,COSTCO WHSE #4204,74.07,2022-03-31,Thursday,Groceries,3,1
txn_0008727,user_0084,HEB #6881,121.17,2022-04-08,Friday,Groceries,3,1
txn_0008728,user_0084,COSTCO WHSE #6174,136.57,2022-04-21,Thursday,Groceries,3,1
txn_0008729,user_0084,PUBLIX #2105,32.03,2022-05-01,Sunday,Groceries,3,1
txn_0008730,user_0084,HEB #3392,116.2,2022-05-17,Tuesday,Groceries,3,1
txn_0008731,user_0084,SAFEWAY #8396,79.97,2022-06-13,Monday,Groceries,3,1
txn_0008732,user_0084,SAFEWAY #2398,151.98,2022-06-15,Wednesday,Groceries,3,1
txn_0008733,user_0084,WHOLE FOODS MKT,136.32,2022-06-26,Sunday,Groceries,3,1
txn_0008734,user_0084,WHOLE FOODS MKT,100.41,2022-07-19,Tuesday,Groceries,3,1
txn_0008735,user_0084,COSTCO WHSE #4548,157.79,2022-07-22,Friday,Groceries,3,1
txn_0008736,user_0084,ALDI,31.51,2022-07-23,Saturday,Groceries,3,1
txn_0008737,user_0084,COSTCO WHSE #1194,63.82,2022-08-01,Monday,Groceries,3,1
txn_0008738,user_0084,TRADER JOES,6.38,2022-09-19,Monday,Groceries,3,1
txn_0008739,user_0084,STOP AND SHOP,0.64,2022-10-02,Sunday,Groceries,3,1
txn_0008740,user_0084,TARGET GROCERY,0.06,2022-10-29,Saturday,Groceries,3,1
txn_0008741,user_0084,ALDI,0.01,2022-11-15,Tuesday,Groceries,3,1
txn_0008742,user_0084,OLIVE GARDEN #8586,15.48,2022-07-01,Friday,Dining Out,3,1
txn_0008743,user_0084,DOORDASH*DF8K4H,49.52,2022-07-21,Thursday,Dining Out,3,1
txn_0008744,user_0084,NATIONAL GRID,45.62,2022-01-22,Saturday,Utilities,3,1
txn_0008745,user_0084,CON EDISON,40.53,2022-07-05,Tuesday,Utilities,3,1
txn_0008746,user_0084,CITY WATER DEPT,363.85,2022-07-23,Saturday,Utilities,3,1
txn_0008747,user_0084,T-MOBILE*AUTO PAY,41.0,2022-12-26,Monday,Phone & Internet,3,1
txn_0008748,user_0084,SPOTIFY USA,19.38,2022-01-21,Friday,Streaming,3,1
txn_0008749,user_0084,HULU,27.87,2022-02-26,Saturday,Streaming,3,1
txn_0008750,user_0084,PEACOCK TV,17.76,2022-03-29,Tuesday,Streaming,3,1
txn_0008751,user_0084,DISNEY PLUS,15.29,2022-08-30,Tuesday,Streaming,3,1
txn_0008752,user_0084,AMAZON PRIME,1.53,2022-09-25,Sunday,Streaming,3,1
txn_0008753,user_0084,APPLE.COM/BILL,0.17,2022-12-16,Friday,Streaming,3,1
txn_0008754,user_0084,TRANSAMERICA,272.57,2022-01-02,Sunday,Insurance,3,1
txn_0008755,user_0084,NEW YORK LIFE,118.74,2022-01-04,Tuesday,Insurance,3,1
txn_0008756,user_0084,PRUDENTIAL INS,137.75,2022-01-10,Monday,Insurance,3,1
txn_0008757,user_0084,ALLSTATE LIFE,83.95,2022-01-10,Monday,Insurance,3,1
txn_0008758,user_0084,NEW YORK LIFE,177.85,2022-01-11,Tuesday,Insurance,3,1
txn_0008759,user_0084,PRUDENTIAL INS,26.15,2022-01-21,Friday,Insurance,3,1
txn_0008760,user_0084,ALLSTATE LIFE,225.2,2022-01-24,Monday,Insurance,3,1
txn_0008761,user_0084,METLIFE INS,299.45,2022-01-25,Tuesday,Insurance,3,1
txn_0008762,user_0084,STATE FARM LIFE,203.43,2022-01-30,Sunday,Insurance,3,1
txn_0008763,user_0084,STATE FARM LIFE,68.9,2022-02-14,Monday,Insurance,3,1
txn_0008764,user_0084,NEW YORK LIFE,177.21,2022-02-18,Friday,Insurance,3,1
txn_0008765,user_0084,STATE FARM LIFE,294.45,2022-02-19,Saturday,Insurance,3,1
txn_0008766,user_0084,METLIFE INS,46.61,2022-02-20,Sunday,Insurance,3,1
txn_0008767,user_0084,TRANSAMERICA,246.29,2022-02-21,Monday,Insurance,3,1
txn_0008768,user_0084,METLIFE INS,76.21,2022-02-24,Thursday,Insurance,3,1
txn_0008769,user_0084,TRANSAMERICA,223.86,2022-03-01,Tuesday,Insurance,3,1
txn_0008770,user_0084,METLIFE INS,164.14,2022-03-02,Wednesday,Insurance,3,1
txn_0008771,user_0084,TRANSAMERICA,313.5,2022-03-10,Thursday,Insurance,3,1
txn_0008772,user_0084,TRANSAMERICA,229.13,2022-03-15,Tuesday,Insurance,3,1
txn_0008773,user_0084,METLIFE INS,130.36,2022-03-23,Wednesday,Insurance,3,1
txn_0008774,user_0084,NEW YORK LIFE,75.19,2022-03-25,Friday,Insurance,3,1
txn_0008775,user_0084,STATE FARM LIFE,262.43,2022-03-25,Friday,Insurance,3,1
txn_0008776,user_0084,ALLSTATE LIFE,130.68,2022-03-29,Tuesday,Insurance,3,1
txn_0008777,user_0084,METLIFE INS,132.24,2022-03-31,Thursday,Insurance,3,1
txn_0008778,user_0084,TRANSAMERICA,247.12,2022-04-01,Friday,Insurance,3,1
txn_0008779,user_0084,METLIFE INS,30.35,2022-04-03,Sunday,Insurance,3,1
txn_0008780,user_0084,NEW YORK LIFE,335.98,2022-04-09,Saturday,Insurance,3,1
txn_0008781,user_0084,PRUDENTIAL INS,312.51,2022-04-11,Monday,Insurance,3,1
txn_0008782,user_0084,PRUDENTIAL INS,34.55,2022-04-12,Tuesday,Insurance,3,1
txn_0008783,user_0084,METLIFE INS,61.43,2022-04-25,Monday,Insurance,3,1
txn_0008784,user_0084,PRUDENTIAL INS,122.97,2022-05-02,Monday,Insurance,3,1
txn_0008785,user_0084,PRUDENTIAL INS,199.31,2022-05-06,Friday,Insurance,3,1
txn_0008786,user_0084,NEW YORK LIFE,107.43,2022-05-11,Wednesday,Insurance,3,1
txn_0008787,user_0084,NEW YORK LIFE,66.02,2022-05-19,Thursday,Insurance,3,1
txn_0008788,user_0084,ALLSTATE LIFE,163.94,2022-05-22,Sunday,Insurance,3,1
txn_0008789,user_0084,ALLSTATE LIFE,80.37,2022-06-01,Wednesday,Insurance,3,1
txn_0008790,user_0084,TRANSAMERICA,248.97,2022-06-03,Friday,Insurance,3,1
txn_0008791,user_0084,STATE FARM LIFE,28.19,2022-06-06,Monday,Insurance,3,1
txn_0008792,user_0084,PRUDENTIAL INS,160.38,2022-06-06,Monday,Insurance,3,1
txn_0008793,user_0084,NEW YORK LIFE,348.71,2022-06-13,Monday,Insurance,3,1
txn_0008794,user_0084,NEW YORK LIFE,67.89,2022-06-16,Thursday,Insurance,3,1
txn_0008795,user_0084,STATE FARM LIFE,102.44,2022-06-16,Thursday,Insurance,3,1
txn_0008796,user_0084,ALLSTATE LIFE,36.48,2022-06-18,Saturday,Insurance,3,1
txn_0008797,user_0084,TRANSAMERICA,267.14,2022-06-18,Saturday,Insurance,3,1
txn_0008798,user_0084,METLIFE INS,196.44,2022-06-19,Sunday,Insurance,3,1
txn_0008799,user_0084,METLIFE INS,24.92,2022-06-24,Friday,Insurance,3,1
txn_0008800,user_0084,PRUDENTIAL INS,318.84,2022-07-03,Sunday,Insurance,3,1
txn_0008801,user_0084,PRUDENTIAL INS,242.31,2022-07-04,Monday,Insurance,3,1
txn_0008802,user_0084,STATE FARM LIFE,246.59,2022-07-06,Wednesday,Insurance,3,1
txn_0008803,user_0084,PRUDENTIAL INS,309.95,2022-07-25,Monday,Insurance,3,1
txn_0008804,user_0084,METLIFE INS,232.56,2022-07-27,Wednesday,Insurance,3,1
txn_0008805,user_0084,METLIFE INS,88.38,2022-07-28,Thursday,Insurance,3,1
txn_0008806,user_0084,TRANSAMERICA,172.95,2022-07-28,Thursday,Insurance,3,1
txn_0008807,user_0084,ALLSTATE LIFE,287.04,2022-07-31,Sunday,Insurance,3,1
txn_0008808,user_0084,ALLSTATE LIFE,211.23,2022-08-01,Monday,Insurance,3,1
txn_0008809,user_0084,PRUDENTIAL INS,343.68,2022-08-16,Tuesday,Insurance,3,1
txn_0008810,user_0084,ALLSTATE LIFE,274.21,2022-08-16,Tuesday,Insurance,3,1
txn_0008811,user_0084,NEW YORK LIFE,70.14,2022-08-22,Monday,Insurance,3,1
txn_0008812,user_0084,NEW YORK LIFE,335.88,2022-09-08,Thursday,Insurance,3,1
txn_0008813,user_0084,METLIFE INS,33.82,2022-09-12,Monday,Insurance,3,1
txn_0008814,user_0084,NEW YORK LIFE,221.6,2022-09-15,Thursday,Insurance,3,1
txn_0008815,user_0084,NEW YORK LIFE,308.01,2022-09-17,Saturday,Insurance,3,1
txn_0008816,user_0084,PRUDENTIAL INS,255.29,2022-09-17,Saturday,Insurance,3,1
txn_0008817,user_0084,ALLSTATE LIFE,96.08,2022-09-22,Thursday,Insurance,3,1
txn_0008818,user_0084,ALLSTATE LIFE,161.58,2022-10-01,Saturday,Insurance,3,1
txn_0008819,user_0084,METLIFE INS,317.35,2022-10-03,Monday,Insurance,3,1
txn_0008820,user_0084,TRANSAMERICA,162.96,2022-10-06,Thursday,Insurance,3,1
txn_0008821,user_0084,STATE FARM LIFE,149.68,2022-10-08,Saturday,Insurance,3,1
txn_0008822,user_0084,STATE FARM LIFE,205.96,2022-10-10,Monday,Insurance,3,1
txn_0008823,user_0084,ALLSTATE LIFE,165.6,2022-10-10,Monday,Insurance,3,1
txn_0008824,user_0084,STATE FARM LIFE,16.56,2022-10-21,Friday,Insurance,3,1
txn_0008825,user_0084,STATE FARM LIFE,1.66,2022-10-25,Tuesday,Insurance,3,1
txn_0008826,user_0084,PRUDENTIAL INS,0.17,2022-11-02,Wednesday,Insurance,3,1
txn_0008827,user_0084,TRANSAMERICA,0.02,2022-11-09,Wednesday,Insurance,3,1
txn_0008840,user_0084,ALLSTATE LIFE,0.01,2022-12-29,Thursday,Insurance,3,1
txn_0008841,user_0084,ROBINHOOD,338.92,2022-03-08,Tuesday,Savings,3,1
txn_0008842,user_0084,UBER*TRIP,18.65,2022-01-25,Tuesday,Public Transit,3,1
txn_0008843,user_0084,CTA VENTRA,20.98,2022-03-06,Sunday,Public Transit,3,1
txn_0008844,user_0084,MBTA CHARLIE,18.94,2022-03-16,Wednesday,Public Transit,3,1
txn_0008845,user_0084,BART TICKETS,22.3,2022-04-19,Tuesday,Public Transit,3,1
txn_0008846,user_0084,LYFT*RIDE,9.35,2022-04-23,Saturday,Public Transit,3,1
txn_0008847,user_0084,UBER*TRIP,24.6,2022-06-18,Saturday,Public Transit,3,1
txn_0008848,user_0084,BART TICKETS,32.37,2022-06-30,Thursday,Public Transit,3,1
txn_0008849,user_0084,MTA*METROCARD,11.12,2022-07-07,Thursday,Public Transit,3,1
txn_0008850,user_0084,MTA*METROCARD,31.76,2022-07-21,Thursday,Public Transit,3,1
txn_0008851,user_0084,MTA*METROCARD,26.38,2022-09-06,Tuesday,Public Transit,3,1
txn_0008852,user_0084,LYFT*RIDE,26.62,2022-09-20,Tuesday,Public Transit,3,1
txn_0008853,user_0084,BART TICKETS,9.84,2022-09-23,Friday,Public Transit,3,1
txn_0008854,user_0084,LYFT*RIDE,0.98,2022-09-24,Saturday,Public Transit,3,1
txn_0008855,user_0084,MBTA CHARLIE,0.1,2022-10-04,Tuesday,Public Transit,3,1
txn_0008856,user_0084,MBTA CHARLIE,0.01,2022-11-21,Monday,Public Transit,3,1
txn_0008859,user_0084,LYFT*RIDE,0.01,2022-12-23,Friday,Public Transit,3,1
txn_0008860,user_0084,DELTA AIR LINES,254.0,2022-12-17,Saturday,Travel,3,1
txn_0008861,user_0084,BANK OF AMER MTG,4000,2022-03-29,Tuesday,Rent / Mortgage,3,1
txn_0008862,user_0084,LANDLORD PAYMENT,1724.65,2022-04-29,Friday,Rent / Mortgage,3,1
txn_0008863,user_0084,QUICKEN LOANS,807.47,2022-05-26,Thursday,Rent / Mortgage,3,1
txn_0008864,user_0084,MORTGAGE PAYMENT,4000,2022-06-25,Saturday,Rent / Mortgage,3,1
txn_0008865,user_0084,PROPERTY MGMT CO,2378.74,2022-08-08,Monday,Rent / Mortgage,3,1
txn_0008866,user_0084,RENT PAYMENT,1558.33,2022-11-24,Thursday,Rent / Mortgage,3,1
txn_0008867,user_0084,BANK OF AMER MTG,173.15,2022-12-01,Thursday,Rent / Mortgage,3,1
txn_0008868,user_0084,DOLLAR TREE #37433,31.2,2022-10-24,Monday,Household Supplies,3,1
txn_0008869,user_0084,DOLLAR TREE #77597,52.8,2022-11-30,Wednesday,Household Supplies,3,1
txn_0008870,user_0084,CITY TAX OFFICE,433.33,2022-06-18,Saturday,Property Tax,3,1
txn_0008871,user_0085,TARGET GROCERY,115.7,2022-06-10,Friday,Groceries,1,0
txn_0008872,user_0085,TRADER JOES,148.16,2022-07-06,Wednesday,Groceries,1,0
txn_0008873,user_0085,WEGMANS #9140,130.67,2022-08-08,Monday,Groceries,1,0
txn_0008874,user_0085,PUBLIX #7826,89.52,2022-08-19,Friday,Groceries,1,0
txn_0008875,user_0085,WEGMANS #2180,8.95,2022-09-17,Saturday,Groceries,1,0
txn_0008876,user_0085,ALDI,0.99,2022-10-21,Friday,Groceries,1,0
txn_0008877,user_0085,AMERICAN WATER,185.76,2022-01-30,Sunday,Utilities,1,0
txn_0008878,user_0085,DOMINION ENERGY,133.16,2022-02-20,Sunday,Utilities,1,0
txn_0008879,user_0085,PG&E,294.68,2022-04-18,Monday,Utilities,1,0
txn_0008880,user_0085,NATIONAL GRID,347.17,2022-08-27,Saturday,Utilities,1,0
txn_0008881,user_0085,XCEL ENERGY,84.81,2022-11-30,Wednesday,Utilities,1,0
txn_0008882,user_0085,CON EDISON,8.48,2022-12-10,Saturday,Utilities,1,0
txn_0008883,user_0085,CON EDISON,0.94,2022-12-22,Thursday,Utilities,1,0
txn_0008884,user_0085,COMCAST XFINITY,102.0,2022-09-09,Friday,Phone & Internet,1,0
txn_0008885,user_0085,RITE AID #3434,15.0,2022-07-18,Monday,Healthcare,1,0
txn_0008886,user_0085,AETNA HEALTH,680.0,2022-04-08,Friday,Health Insurance,1,0
txn_0008887,user_0085,NEW YORK LIFE,257.25,2022-04-07,Thursday,Insurance,1,0
txn_0008888,user_0085,METLIFE INS,187.34,2022-07-29,Friday,Insurance,1,0
txn_0008889,user_0085,TRANSAMERICA,116.1,2022-10-25,Tuesday,Insurance,1,0
txn_0008890,user_0085,ALLSTATE LIFE,101.03,2022-10-28,Friday,Insurance,1,0
txn_0008891,user_0085,TRANSAMERICA,52.28,2022-11-06,Sunday,Insurance,1,0
txn_0008892,user_0085,CHASE MORTGAGE,1200.0,2022-04-06,Wednesday,Rent / Mortgage,1,0
txn_0008893,user_0085,WALMART #2947,16.74,2022-03-23,Wednesday,Household Supplies,1,0
txn_0008894,user_0085,WALMART #8380,97.97,2022-05-02,Monday,Household Supplies,1,0
txn_0008895,user_0085,TARGET #5300,21.3,2022-06-10,Friday,Household Supplies,1,0
txn_0008896,user_0085,DOLLAR TREE #17029,82.1,2022-08-23,Tuesday,Household Supplies,1,0
txn_0008897,user_0085,TARGET #3288,80.3,2022-12-10,Saturday,Household Supplies,1,0
txn_0008898,user_0085,TARGET #5025,10.07,2022-12-22,Thursday,Household Supplies,1,0
txn_0008899,user_0085,WALMART #8898,1.12,2022-12-30,Friday,Household Supplies,1,0
txn_0008900,user_0086,WALMART GROCERY,94.17,2022-05-05,Thursday,Groceries,2,0
txn_0008901,user_0086,KROGER #1602,66.05,2022-06-10,Friday,Groceries,2,0
txn_0008902,user_0086,WALMART GROCERY,138.08,2022-06-26,Sunday,Groceries,2,0
txn_0008903,user_0086,ALDI,71.48,2022-07-02,Saturday,Groceries,2,0
txn_0008904,user_0086,WHOLE FOODS MKT,28.81,2022-07-08,Friday,Groceries,2,0
txn_0008905,user_0086,COSTCO WHSE #5120,99.74,2022-12-30,Friday,Groceries,2,0
txn_0008906,user_0086,COMCAST XFINITY,120.0,2022-02-07,Monday,Phone & Internet,2,0
txn_0008907,user_0086,CIRCLE K #83872,56.12,2022-05-16,Monday,Transport,2,0
txn_0008908,user_0086,SUNOCO #938148,58.88,2022-06-08,Wednesday,Transport,2,0
txn_0008909,user_0086,KAISER PERMANENTE,75.0,2022-08-29,Monday,Healthcare,2,0
txn_0008910,user_0086,AETNA HEALTH,530.0,2022-02-26,Saturday,Health Insurance,2,0
txn_0008911,user_0086,PARAMOUNT PLUS,7.3,2022-02-22,Tuesday,Streaming,2,0
txn_0008912,user_0086,APPLE.COM/BILL,17.88,2022-03-18,Friday,Streaming,2,0
txn_0008913,user_0086,DISNEY PLUS,26.31,2022-03-21,Monday,Streaming,2,0
txn_0008914,user_0086,NETFLIX.COM,18.65,2022-05-02,Monday,Streaming,2,0
txn_0008915,user_0086,HBO MAX,26.99,2022-07-18,Monday,Streaming,2,0
txn_0008916,user_0086,APPLE.COM/BILL,8.22,2022-07-27,Wednesday,Streaming,2,0
txn_0008917,user_0086,APPLE.COM/BILL,20.51,2022-08-03,Wednesday,Streaming,2,0
txn_0008918,user_0086,APPLE.COM/BILL,22.34,2022-10-05,Wednesday,Streaming,2,0
txn_0008919,user_0086,APPLE.COM/BILL,5.13,2022-11-21,Monday,Streaming,2,0
txn_0008920,user_0086,YOUTUBE PREMIUM,6.9,2022-11-29,Tuesday,Streaming,2,0
txn_0008921,user_0086,APPLE.COM/BILL,0.69,2022-12-02,Friday,Streaming,2,0
txn_0008922,user_0086,NETFLIX.COM,0.08,2022-12-30,Friday,Streaming,2,0
txn_0008923,user_0086,PETCO #6453,80.0,2022-03-06,Sunday,Pets,2,0
txn_0008924,user_0086,TOTAL WINE #611,50.0,2022-08-08,Monday,Alcohol,2,0
txn_0008925,user_0086,LANDLORD PAYMENT,1000.0,2022-09-13,Tuesday,Rent / Mortgage,2,0
txn_0008926,user_0086,BED BATH BEYOND,77.37,2022-04-21,Thursday,Household Supplies,2,0
txn_0008927,user_0086,TARGET #8997,62.91,2022-04-29,Friday,Household Supplies,2,0
txn_0008928,user_0086,DOLLAR GENERAL #35124,7.72,2022-12-11,Sunday,Household Supplies,2,0
txn_0008933,user_0088,WALMART GROCERY,119.14,2022-02-01,Tuesday,Groceries,2,0
txn_0008934,user_0088,ALDI,142.02,2022-06-22,Wednesday,Groceries,2,0
txn_0008935,user_0088,WHOLE FOODS MKT,44.46,2022-10-16,Sunday,Groceries,2,0
txn_0008936,user_0088,COSTCO WHSE #1608,122.74,2022-10-17,Monday,Groceries,2,0
txn_0008937,user_0088,ALDI,12.27,2022-12-13,Tuesday,Groceries,2,0
txn_0008938,user_0088,WEGMANS #8573,1.36,2022-12-19,Monday,Groceries,2,0
txn_0008939,user_0088,OLIVE GARDEN #2766,8.53,2022-02-04,Friday,Dining Out,2,0
txn_0008940,user_0088,CHIPOTLE #1633,34.8,2022-06-24,Friday,Dining Out,2,0
txn_0008941,user_0088,SOUTHWEST GAS,53.53,2022-04-18,Monday,Utilities,2,0
txn_0008942,user_0088,CON EDISON,225.47,2022-10-27,Thursday,Utilities,2,0
txn_0008943,user_0088,GOOGLE FI,110.0,2022-08-23,Tuesday,Phone & Internet,2,0
txn_0008944,user_0088,CHEVRON #819183,71.33,2022-02-07,Monday,Transport,2,0
txn_0008945,user_0088,CHEVRON #891579,96.1,2022-04-04,Monday,Transport,2,0
txn_0008946,user_0088,CHEVRON #716736,62.31,2022-07-15,Friday,Transport,2,0
txn_0008947,user_0088,EXXON MOBIL 90029835,6.92,2022-10-10,Monday,Transport,2,0
txn_0008948,user_0088,ALLY FINANCIAL,8.0,2022-03-22,Tuesday,Vehicle Payment,2,0
txn_0008949,user_0088,UNITED HEALTHCARE,297.0,2022-11-29,Tuesday,Health Insurance,2,0
txn_0008950,user_0088,PEACOCK TV,8.2,2022-03-06,Sunday,Streaming,2,0
txn_0008951,user_0088,NETFLIX.COM,4.86,2022-04-04,Monday,Streaming,2,0
txn_0008952,user_0088,APPLE.COM/BILL,12.62,2022-04-30,Saturday,Streaming,2,0
txn_0008953,user_0088,HBO MAX,5.38,2022-05-24,Tuesday,Streaming,2,0
txn_0008954,user_0088,YOUTUBE PREMIUM,6.77,2022-08-16,Tuesday,Streaming,2,0
txn_0008955,user_0088,PARAMOUNT PLUS,8.82,2022-08-26,Friday,Streaming,2,0
txn_0008956,user_0088,APPLE.COM/BILL,14.5,2022-09-19,Monday,Streaming,2,0
txn_0008957,user_0088,PEACOCK TV,24.89,2022-10-14,Friday,Streaming,2,0
txn_0008958,user_0088,PARAMOUNT PLUS,42.96,2022-12-01,Thursday,Streaming,2,0
txn_0008959,user_0088,WALMART #9970,100.0,2022-10-02,Sunday,Clothing,2,0
txn_0008960,user_0088,PETSMART #7557,60.0,2022-03-16,Wednesday,Pets,2,0
txn_0008961,user_0088,BINNY BEVERAGES,27.67,2022-09-23,Friday,Alcohol,2,0
txn_0008962,user_0088,BINNY BEVERAGES,24.65,2022-12-05,Monday,Alcohol,2,0
txn_0008963,user_0088,TOTAL WINE #181,97.68,2022-12-22,Thursday,Alcohol,2,0
txn_0008964,user_0088,SEPHORA #1868,21.67,2022-03-27,Sunday,Personal Care,2,0
txn_0008965,user_0088,IKEA #113,507.22,2022-03-12,Saturday,Home Improvement,2,0
txn_0008966,user_0088,IKEA #938,162.66,2022-05-19,Thursday,Home Improvement,2,0
txn_0008967,user_0088,HOME DEPOT #7989,297.11,2022-06-15,Wednesday,Home Improvement,2,0
txn_0008968,user_0088,TRUE VALUE #8208,29.71,2022-09-09,Friday,Home Improvement,2,0
txn_0008969,user_0088,MENARDS #5211,3.3,2022-10-24,Monday,Home Improvement,2,0
txn_0008970,user_0088,METLIFE INS,322.88,2022-01-02,Sunday,Insurance,2,0
txn_0008971,user_0088,PRUDENTIAL INS,349.78,2022-05-20,Friday,Insurance,2,0
txn_0008972,user_0088,PRUDENTIAL INS,81.66,2022-08-02,Tuesday,Insurance,2,0
txn_0008973,user_0088,PRUDENTIAL INS,174.3,2022-08-15,Monday,Insurance,2,0
txn_0008974,user_0088,ALLSTATE LIFE,171.69,2022-09-11,Sunday,Insurance,2,0
txn_0008975,user_0088,PRUDENTIAL INS,46.52,2022-10-03,Monday,Insurance,2,0
txn_0008976,user_0088,ALLSTATE LIFE,4.65,2022-11-07,Monday,Insurance,2,0
txn_0008977,user_0088,STATE FARM LIFE,0.52,2022-12-24,Saturday,Insurance,2,0
txn_0008978,user_0088,SALVATION ARMY,190.88,2022-03-20,Sunday,Charitable Giving,2,0
txn_0008979,user_0088,HABITAT HUMANITY,80.21,2022-08-21,Sunday,Charitable Giving,2,0
txn_0008980,user_0088,RED CROSS,8.91,2022-11-07,Monday,Charitable Giving,2,0
txn_0008981,user_0088,WELLS FARGO MTG,108.33,2022-11-03,Thursday,Rent / Mortgage,2,0
txn_0008982,user_0088,AMAZON.COM*AHRX7B,54.63,2022-02-06,Sunday,Household Supplies,2,0
txn_0008983,user_0088,DOLLAR GENERAL #62142,97.01,2022-03-03,Thursday,Household Supplies,2,0
txn_0008984,user_0088,DOLLAR TREE #77542,70.52,2022-05-12,Thursday,Household Supplies,2,0
txn_0008985,user_0088,AMAZON.COM*2C4XN9,7.05,2022-07-13,Wednesday,Household Supplies,2,0
txn_0008986,user_0088,CONTAINER STORE,0.78,2022-08-13,Saturday,Household Supplies,2,0
txn_0008987,user_0088,CITY TAX OFFICE,108.33,2022-10-23,Sunday,Property Tax,2,0
txn_0008988,user_0088,APPLE.COM/BILL,12.57,2022-08-27,Saturday,Other,2,0
txn_0008989,user_0088,VENMO*PAYMENT,87.43,2022-10-26,Wednesday,Other,2,0
txn_0008990,user_0089,ALDI,153.25,2022-01-01,Saturday,Groceries,2,0
txn_0008991,user_0089,COSTCO WHSE #2683,150.74,2022-01-11,Tuesday,Groceries,2,0
txn_0008992,user_0089,PUBLIX #3794,133.58,2022-02-13,Sunday,Groceries,2,0
txn_0008993,user_0089,WALMART GROCERY,167.53,2022-03-02,Wednesday,Groceries,2,0
txn_0008994,user_0089,COSTCO WHSE #8656,43.23,2022-05-14,Saturday,Groceries,2,0
txn_0008995,user_0089,WEGMANS #2695,122.6,2022-08-30,Tuesday,Groceries,2,0
txn_0008996,user_0089,STOP AND SHOP,58.3,2022-09-21,Wednesday,Groceries,2,0
txn_0008997,user_0089,WALMART GROCERY,77.72,2022-09-25,Sunday,Groceries,2,0
txn_0008998,user_0089,COSTCO WHSE #5673,122.74,2022-10-12,Wednesday,Groceries,2,0
txn_0008999,user_0089,WALMART GROCERY,35.98,2022-10-12,Wednesday,Groceries,2,0
txn_0009000,user_0089,SAFEWAY #4704,54.9,2022-12-15,Thursday,Groceries,2,0
txn_0009001,user_0089,TRADER JOES,5.49,2022-12-17,Saturday,Groceries,2,0
txn_0009002,user_0089,ALDI,0.55,2022-12-21,Wednesday,Groceries,2,0
txn_0009003,user_0089,TARGET GROCERY,0.06,2022-12-26,Monday,Groceries,2,0
txn_0009004,user_0089,MCDONALDS #23911,39.51,2022-01-01,Saturday,Dining Out,2,0
txn_0009005,user_0089,UBER EATS*TN0ABM,48.05,2022-01-18,Tuesday,Dining Out,2,0
txn_0009006,user_0089,SUBWAY #84101,40.52,2022-01-27,Thursday,Dining Out,2,0
txn_0009007,user_0089,UBER EATS*F1WZWB,32.48,2022-02-04,Friday,Dining Out,2,0
txn_0009008,user_0089,MCDONALDS #98418,15.66,2022-02-16,Wednesday,Dining Out,2,0
txn_0009009,user_0089,CHIPOTLE #8711,58.09,2022-06-17,Friday,Dining Out,2,0
txn_0009010,user_0089,PANERA BREAD #8755,23.12,2022-08-29,Monday,Dining Out,2,0
txn_0009011,user_0089,SUBWAY #94989,2.31,2022-10-20,Thursday,Dining Out,2,0
txn_0009012,user_0089,UBER EATS*YX4MIV,0.26,2022-12-13,Tuesday,Dining Out,2,0
txn_0009013,user_0089,SOUTHWEST GAS,141.0,2022-06-14,Tuesday,Utilities,2,0
txn_0009014,user_0089,SPECTRUM*32414131,175.5,2022-06-08,Wednesday,Phone & Internet,2,0
txn_0009015,user_0089,COX COMMUNICATIONS,19.5,2022-08-20,Saturday,Phone & Internet,2,0
